"conjunto_de_datos_pibe_actividad_pibe2023_r.csv","PIB de las actividades económicas por entidad federativa|Total Nacional"
"conjunto_de_datos_pibe_actividad_d.21_d.312023_r.csv","PIB de las actividades económicas por entidad federativa|Total Nacional|Impuestos y subsidios a los productos, netos"
"conjunto_de_datos_pibe_actividad_b.1bv2023_r.csv","PIB de las actividades económicas por entidad federativa|Total Nacional|Valor agregado bruto"
"conjunto_de_datos_pibe_actividad_ap2023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades primarias"
"conjunto_de_datos_pibe_actividad_112023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza"
"conjunto_de_datos_pibe_actividad_1112023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura"
"conjunto_de_datos_pibe_actividad_1122023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales"
"conjunto_de_datos_pibe_actividad_1142023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura"
"conjunto_de_datos_pibe_actividad_otros112023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113-115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales "
"conjunto_de_datos_pibe_actividad_as2023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|Total"
"conjunto_de_datos_pibe_actividad_212023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|21---Minería"
"conjunto_de_datos_pibe_actividad_21p2023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|21---Minería|21-1---Minería petrolera"
"conjunto_de_datos_pibe_actividad_21np2023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|21---Minería|21-2---Minería no petrolera"
"conjunto_de_datos_pibe_actividad_222023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final"
"conjunto_de_datos_pibe_actividad_232023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|23---Construcción"
"conjunto_de_datos_pibe_actividad_31_332023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras"
"conjunto_de_datos_pibe_actividad_3112023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria"
"conjunto_de_datos_pibe_actividad_3122023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco"
"conjunto_de_datos_pibe_actividad_313_3142023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir"
"conjunto_de_datos_pibe_actividad_315_3162023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos"
"conjunto_de_datos_pibe_actividad_3212023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera"
"conjunto_de_datos_pibe_actividad_322_3232023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas"
"conjunto_de_datos_pibe_actividad_324_3262023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule"
"conjunto_de_datos_pibe_actividad_3272023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos"
"conjunto_de_datos_pibe_actividad_331_3322023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos"
"conjunto_de_datos_pibe_actividad_333_3362023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte"
"conjunto_de_datos_pibe_actividad_3372023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas"
"conjunto_de_datos_pibe_actividad_3392023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras"
"conjunto_de_datos_pibe_actividad_at2023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias"
"conjunto_de_datos_pibe_actividad_432023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|43---Comercio al por mayor"
"conjunto_de_datos_pibe_actividad_462023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|46---Comercio al por menor"
"conjunto_de_datos_pibe_actividad_48_492023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|48-49---Transportes, correos y almacenamiento"
"conjunto_de_datos_pibe_actividad_512023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|51---Información en medios masivos"
"conjunto_de_datos_pibe_actividad_522023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|52---Servicios financieros y de seguros"
"conjunto_de_datos_pibe_actividad_532023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
"conjunto_de_datos_pibe_actividad_542023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|54---Servicios profesionales, científicos y técnicos"
"conjunto_de_datos_pibe_actividad_552023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|55---Corporativos"
"conjunto_de_datos_pibe_actividad_562023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
"conjunto_de_datos_pibe_actividad_612023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|61---Servicios educativos"
"conjunto_de_datos_pibe_actividad_622023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|62---Servicios de salud y de asistencia social"
"conjunto_de_datos_pibe_actividad_712023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
"conjunto_de_datos_pibe_actividad_722023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
"conjunto_de_datos_pibe_actividad_812023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales"
"conjunto_de_datos_pibe_actividad_932023_r.csv","PIB de las actividades económicas por entidad federativa|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
"conjunto_de_datos_pibe_entidad_nac2023_r.csv","PIB de las entidades federativas por actividad económica|Estados Unidos Mexicanos"
"conjunto_de_datos_pibe_entidad_ags2023_r.csv","PIB de las entidades federativas por actividad económica|Aguascalientes"
"conjunto_de_datos_pibe_entidad_bc2023_r.csv","PIB de las entidades federativas por actividad económica|Baja California"
"conjunto_de_datos_pibe_entidad_bcs2023_r.csv","PIB de las entidades federativas por actividad económica|Baja California Sur"
"conjunto_de_datos_pibe_entidad_camp2023_r.csv","PIB de las entidades federativas por actividad económica|Campeche"
"conjunto_de_datos_pibe_entidad_coah2023_r.csv","PIB de las entidades federativas por actividad económica|Coahuila de Zaragoza"
"conjunto_de_datos_pibe_entidad_col2023_r.csv","PIB de las entidades federativas por actividad económica|Colima"
"conjunto_de_datos_pibe_entidad_chis2023_r.csv","PIB de las entidades federativas por actividad económica|Chiapas"
"conjunto_de_datos_pibe_entidad_chih2023_r.csv","PIB de las entidades federativas por actividad económica|Chihuahua"
"conjunto_de_datos_pibe_entidad_cdmx2023_r.csv","PIB de las entidades federativas por actividad económica|Ciudad de México"
"conjunto_de_datos_pibe_entidad_dgo2023_r.csv","PIB de las entidades federativas por actividad económica|Durango"
"conjunto_de_datos_pibe_entidad_gto2023_r.csv","PIB de las entidades federativas por actividad económica|Guanajuato"
"conjunto_de_datos_pibe_entidad_gro2023_r.csv","PIB de las entidades federativas por actividad económica|Guerrero"
"conjunto_de_datos_pibe_entidad_hgo2023_r.csv","PIB de las entidades federativas por actividad económica|Hidalgo"
"conjunto_de_datos_pibe_entidad_jal2023_r.csv","PIB de las entidades federativas por actividad económica|Jalisco"
"conjunto_de_datos_pibe_entidad_méx2023_r.csv","PIB de las entidades federativas por actividad económica|México"
"conjunto_de_datos_pibe_entidad_mich2023_r.csv","PIB de las entidades federativas por actividad económica|Michoacán de Ocampo"
"conjunto_de_datos_pibe_entidad_mor2023_r.csv","PIB de las entidades federativas por actividad económica|Morelos"
"conjunto_de_datos_pibe_entidad_nay2023_r.csv","PIB de las entidades federativas por actividad económica|Nayarit"
"conjunto_de_datos_pibe_entidad_nl2023_r.csv","PIB de las entidades federativas por actividad económica|Nuevo León"
"conjunto_de_datos_pibe_entidad_oax2023_r.csv","PIB de las entidades federativas por actividad económica|Oaxaca"
"conjunto_de_datos_pibe_entidad_pue2023_r.csv","PIB de las entidades federativas por actividad económica|Puebla"
"conjunto_de_datos_pibe_entidad_qro2023_r.csv","PIB de las entidades federativas por actividad económica|Querétaro"
"conjunto_de_datos_pibe_entidad_qr2023_r.csv","PIB de las entidades federativas por actividad económica|Quintana Roo"
"conjunto_de_datos_pibe_entidad_slp2023_r.csv","PIB de las entidades federativas por actividad económica|San Luis Potosí"
"conjunto_de_datos_pibe_entidad_sin2023_r.csv","PIB de las entidades federativas por actividad económica|Sinaloa"
"conjunto_de_datos_pibe_entidad_son2023_r.csv","PIB de las entidades federativas por actividad económica|Sonora"
"conjunto_de_datos_pibe_entidad_tab2023_r.csv","PIB de las entidades federativas por actividad económica|Tabasco"
"conjunto_de_datos_pibe_entidad_tamps2023_r.csv","PIB de las entidades federativas por actividad económica|Tamaulipas"
"conjunto_de_datos_pibe_entidad_tlax2023_r.csv","PIB de las entidades federativas por actividad económica|Tlaxcala"
"conjunto_de_datos_pibe_entidad_ver2023_r.csv","PIB de las entidades federativas por actividad económica|Veracruz de Ignacio de la Llave"
"conjunto_de_datos_pibe_entidad_yuc2023_r.csv","PIB de las entidades federativas por actividad económica|Yucatán"
"conjunto_de_datos_pibe_entidad_zac2023_r.csv","PIB de las entidades federativas por actividad económica|Zacatecas"
